Fecha,Hora,ACO,AJM,AJU,ATI,BJU,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
19-04-2024,22,nr,nr,nr,nr,31,38,30,22,nr,nr,nr,nr,nr,28,21,26,37,nr,nr,nr,nr,nr,28,nr,34,34,33,nr,nr,nr,nr,nr,32,nr,nr,22,25,nr,nr,
19-04-2024,23,nr,nr,nr,nr,36,32,28,21,nr,nr,nr,nr,nr,16,25,28,37,nr,nr,nr,27,nr,27,nr,29,28,13,nr,nr,nr,nr,nr,35,nr,nr,25,29,nr,nr,
19-04-2024,24,nr,nr,nr,nr,30,39,31,25,nr,nr,nr,nr,nr,24,30,23,32,nr,nr,nr,27,nr,28,nr,23,32,36,nr,nr,nr,nr,nr,32,nr,nr,22,28,nr,nr,
20-04-2024,1,nr,nr,nr,nr,31,35,nr,23,nr,nr,nr,nr,nr,nr,28,30,28,nr,nr,nr,24,nr,21,nr,36,31,31,nr,nr,nr,nr,nr,43,nr,nr,nr,33,nr,nr,
20-04-2024,2,nr,nr,nr,nr,44,nr,22,30,nr,nr,nr,nr,nr,21,36,38,23,nr,nr,nr,43,nr,23,nr,35,26,36,nr,nr,nr,nr,nr,45,nr,nr,35,31,nr,nr,
20-04-2024,3,nr,nr,nr,nr,43,nr,47,28,nr,nr,nr,nr,nr,34,47,43,25,nr,nr,nr,55,nr,31,nr,39,29,45,nr,nr,nr,nr,nr,36,nr,nr,32,43,nr,nr,
20-04-2024,4,nr,nr,nr,nr,37,43,41,32,nr,nr,nr,nr,nr,33,39,37,25,nr,nr,nr,54,nr,29,nr,52,33,47,nr,nr,nr,nr,nr,45,nr,nr,43,34,nr,nr,
20-04-2024,5,nr,nr,nr,nr,44,39,45,31,nr,nr,nr,nr,nr,37,41,36,32,nr,nr,nr,46,nr,29,nr,37,40,44,nr,nr,nr,nr,nr,47,nr,nr,27,34,nr,nr,
20-04-2024,6,nr,nr,nr,nr,52,37,40,36,nr,nr,nr,nr,nr,38,47,39,33,nr,nr,nr,42,nr,30,nr,38,41,39,nr,nr,nr,nr,nr,46,nr,nr,33,38,nr,nr,
20-04-2024,7,nr,nr,nr,nr,45,47,40,28,nr,nr,nr,nr,nr,37,43,39,33,nr,nr,nr,38,nr,24,nr,35,43,24,nr,nr,nr,nr,nr,55,nr,nr,31,37,nr,nr,
20-04-2024,8,nr,nr,nr,nr,43,49,31,38,nr,nr,nr,nr,nr,36,48,40,33,nr,nr,nr,43,nr,23,44,29,46,52,nr,nr,nr,nr,nr,52,nr,nr,41,46,nr,nr,
20-04-2024,9,nr,nr,nr,nr,50,48,28,32,nr,nr,nr,nr,nr,33,50,43,28,nr,nr,nr,43,nr,27,49,33,46,51,nr,nr,nr,nr,nr,55,nr,nr,40,41,nr,nr,
20-04-2024,10,nr,nr,nr,nr,49,67,31,31,nr,nr,nr,nr,nr,45,58,54,31,nr,nr,nr,59,nr,23,58,45,58,52,nr,nr,nr,nr,nr,64,nr,nr,46,47,nr,nr,
20-04-2024,11,nr,nr,nr,nr,65,62,41,nr,nr,nr,nr,nr,nr,47,58,61,27,nr,nr,nr,56,nr,24,57,48,52,50,nr,nr,nr,nr,nr,65,nr,nr,31,62,nr,nr,
20-04-2024,12,nr,nr,nr,nr,48,47,32,28,nr,nr,nr,nr,nr,60,50,42,29,nr,nr,nr,42,nr,24,62,37,41,66,nr,nr,nr,nr,nr,60,nr,nr,29,47,nr,nr,
20-04-2024,13,nr,nr,nr,nr,34,49,25,18,nr,nr,nr,nr,nr,87,42,23,24,nr,nr,nr,34,nr,20,42,42,30,5,nr,nr,nr,nr,nr,48,nr,nr,26,25,nr,nr,
20-04-2024,14,nr,nr,nr,nr,30,61,20,18,nr,nr,nr,nr,nr,91,40,37,30,nr,nr,nr,41,nr,31,35,35,27,23,nr,nr,nr,nr,nr,33,nr,nr,16,26,nr,nr,
20-04-2024,15,nr,nr,nr,nr,31,48,25,20,nr,nr,nr,nr,nr,82,33,39,35,nr,nr,nr,32,nr,26,32,26,25,35,nr,nr,nr,nr,nr,35,nr,nr,26,35,nr,nr,
20-04-2024,16,nr,nr,nr,nr,33,32,30,20,nr,nr,nr,nr,nr,67,21,23,30,nr,nr,nr,30,nr,27,32,40,30,27,nr,nr,nr,nr,nr,46,nr,nr,25,19,nr,nr,
20-04-2024,17,nr,nr,nr,nr,34,10,29,25,nr,nr,nr,nr,nr,20,15,19,32,nr,nr,nr,21,nr,21,34,38,39,13,nr,nr,nr,nr,nr,26,nr,nr,35,31,nr,nr,
20-04-2024,18,nr,nr,nr,nr,35,16,26,27,nr,nr,nr,nr,nr,30,40,34,41,nr,nr,nr,32,nr,14,61,29,28,nr,nr,nr,nr,nr,nr,28,nr,nr,25,29,nr,nr,
20-04-2024,19,nr,nr,nr,nr,30,49,25,28,nr,nr,nr,nr,nr,24,29,32,36,nr,nr,nr,31,nr,17,nr,nr,21,nr,nr,nr,nr,nr,nr,34,nr,nr,18,17,nr,nr,
20-04-2024,20,nr,nr,nr,nr,21,33,16,25,nr,nr,nr,nr,nr,33,27,20,20,nr,nr,nr,33,nr,14,nr,19,23,11,nr,nr,nr,nr,nr,33,nr,nr,15,18,nr,nr,
20-04-2024,21,nr,nr,nr,nr,22,19,14,28,nr,nr,nr,nr,nr,24,24,23,24,nr,nr,nr,26,nr,11,nr,31,28,nr,nr,nr,nr,nr,nr,28,nr,nr,22,26,nr,nr,
20-04-2024,22,nr,nr,nr,nr,30,30,25,28,nr,nr,nr,nr,nr,30,23,26,26,nr,nr,nr,19,nr,14,nr,19,29,19,nr,nr,nr,nr,nr,31,nr,nr,24,24,nr,nr,
20-04-2024,23,nr,nr,nr,nr,27,23,30,21,nr,nr,nr,nr,nr,24,16,33,22,nr,nr,nr,27,nr,18,nr,39,26,26,nr,nr,nr,nr,nr,19,nr,nr,27,24,nr,nr,
20-04-2024,24,nr,nr,nr,nr,22,28,29,17,nr,nr,nr,nr,nr,25,10,23,24,nr,nr,nr,25,nr,30,nr,28,31,31,nr,nr,nr,nr,nr,18,nr,nr,27,31,nr,nr,
21-04-2024,1,nr,nr,nr,nr,25,18,nr,26,nr,nr,nr,nr,nr,nr,13,21,23,nr,nr,nr,32,nr,23,nr,22,29,19,nr,nr,nr,nr,nr,26,nr,nr,nr,24,nr,nr,
21-04-2024,2,nr,nr,nr,nr,25,27,35,25,nr,nr,nr,nr,nr,14,24,21,16,nr,nr,nr,nr,nr,18,nr,32,30,31,nr,nr,nr,nr,nr,33,nr,nr,26,29,nr,nr,
21-04-2024,3,nr,nr,nr,nr,25,24,29,29,nr,nr,nr,nr,nr,23,24,23,17,nr,nr,nr,12,nr,27,nr,15,33,nr,nr,nr,nr,nr,nr,25,nr,nr,26,27,nr,nr,
21-04-2024,4,nr,nr,nr,nr,33,27,23,30,nr,nr,nr,nr,nr,28,28,26,17,nr,nr,nr,25,nr,24,nr,25,35,23,nr,nr,nr,nr,nr,19,nr,nr,29,38,nr,nr,
21-04-2024,5,nr,nr,nr,nr,32,27,23,26,nr,nr,nr,nr,nr,27,26,28,19,nr,nr,nr,33,nr,20,nr,20,35,31,nr,nr,nr,nr,nr,22,nr,nr,32,31,nr,nr,
21-04-2024,6,nr,nr,nr,nr,33,26,27,25,nr,nr,nr,nr,nr,34,30,34,18,nr,nr,nr,32,nr,24,nr,26,34,15,nr,nr,nr,nr,nr,26,nr,nr,34,38,nr,nr,
21-04-2024,7,nr,nr,nr,nr,31,22,23,26,nr,nr,nr,nr,nr,29,31,32,17,nr,nr,nr,37,nr,22,nr,22,43,18,nr,nr,nr,nr,nr,21,nr,nr,36,41,nr,nr,
21-04-2024,8,nr,nr,nr,nr,32,28,24,28,nr,nr,nr,nr,nr,26,36,30,19,nr,nr,nr,31,nr,nr,nr,18,44,35,nr,nr,nr,nr,nr,26,nr,nr,40,39,nr,nr,
21-04-2024,9,nr,nr,nr,nr,36,38,18,37,nr,nr,nr,nr,nr,29,37,34,17,nr,nr,nr,35,nr,nr,nr,nr,41,43,nr,nr,nr,nr,nr,30,nr,nr,27,35,nr,nr,
21-04-2024,10,nr,nr,nr,nr,41,49,27,44,nr,nr,nr,nr,nr,30,51,43,18,nr,nr,nr,49,nr,nr,nr,27,55,37,nr,nr,nr,nr,nr,42,nr,nr,28,40,nr,nr,
21-04-2024,11,nr,nr,nr,nr,43,48,35,39,nr,nr,nr,nr,nr,31,51,55,20,nr,nr,nr,56,nr,31,52,30,57,nr,nr,nr,nr,nr,nr,51,nr,nr,39,39,nr,nr,
21-04-2024,12,nr,nr,nr,nr,43,34,31,10,nr,nr,nr,nr,nr,40,54,31,16,nr,nr,nr,40,nr,30,58,32,39,nr,nr,nr,nr,nr,nr,36,nr,nr,31,34,nr,nr,
21-04-2024,13,nr,nr,nr,nr,26,21,23,21,nr,nr,nr,nr,nr,36,35,27,21,nr,nr,nr,30,nr,24,51,27,45,nr,nr,nr,nr,nr,nr,36,nr,nr,26,36,nr,nr,
21-04-2024,14,nr,nr,nr,nr,21,50,18,21,nr,nr,nr,nr,nr,26,29,28,22,nr,nr,nr,15,nr,29,36,19,33,nr,nr,nr,nr,nr,nr,22,nr,nr,14,27,nr,nr,
21-04-2024,15,nr,nr,nr,nr,25,36,20,26,nr,nr,nr,nr,nr,27,29,24,29,nr,nr,nr,17,nr,33,35,25,29,nr,nr,nr,nr,nr,nr,16,nr,nr,14,26,nr,nr,
21-04-2024,16,nr,nr,nr,nr,21,12,21,16,nr,nr,nr,nr,nr,32,31,24,14,nr,nr,nr,17,nr,nr,37,22,35,nr,nr,nr,nr,nr,nr,2,nr,nr,18,31,nr,nr,
21-04-2024,17,nr,nr,nr,nr,32,19,19,16,nr,nr,nr,nr,nr,22,29,20,25,nr,nr,nr,25,nr,nr,35,28,27,nr,nr,nr,nr,nr,nr,14,nr,nr,28,29,nr,nr,
21-04-2024,18,nr,nr,nr,nr,22,18,27,25,nr,nr,nr,nr,nr,nr,14,20,20,nr,nr,nr,22,nr,nr,34,30,26,nr,nr,nr,nr,nr,nr,26,nr,nr,22,28,nr,nr,
21-04-2024,19,nr,nr,nr,nr,23,39,21,23,nr,nr,nr,nr,nr,nr,21,19,25,nr,nr,nr,20,nr,nr,nr,25,8,nr,nr,nr,nr,nr,nr,24,nr,nr,26,21,nr,nr,
21-04-2024,20,nr,nr,nr,nr,22,28,33,28,nr,nr,nr,nr,nr,nr,18,18,13,nr,nr,nr,15,nr,25,nr,18,nr,nr,nr,nr,nr,nr,nr,30,nr,nr,39,nr,nr,nr,
21-04-2024,21,nr,nr,nr,nr,15,17,16,10,nr,nr,nr,nr,nr,nr,15,39,15,nr,nr,nr,18,nr,16,nr,16,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,17,nr,nr,nr,
21-04-2024,22,nr,nr,nr,nr,19,13,15,6,nr,nr,nr,nr,nr,nr,22,14,17,nr,nr,nr,18,nr,18,nr,6,25,nr,nr,nr,nr,nr,nr,17,nr,nr,12,nr,nr,nr,
21-04-2024,23,nr,nr,nr,nr,20,19,14,17,nr,nr,nr,nr,nr,nr,15,15,19,nr,nr,nr,21,nr,20,nr,14,20,nr,nr,nr,nr,nr,nr,20,nr,nr,11,18,nr,nr,
21-04-2024,24,nr,nr,nr,nr,19,30,19,21,nr,nr,nr,nr,nr,nr,18,19,21,nr,nr,nr,24,nr,22,nr,8,31,nr,nr,nr,nr,nr,nr,15,nr,nr,14,26,nr,nr,
22-04-2024,1,nr,nr,nr,nr,15,15,nr,23,nr,nr,nr,nr,nr,nr,23,23,20,nr,nr,nr,22,nr,21,nr,8,32,nr,nr,nr,nr,nr,nr,20,nr,nr,nr,29,nr,nr,
22-04-2024,2,nr,nr,nr,nr,18,15,18,22,nr,nr,nr,nr,nr,nr,22,12,21,nr,nr,nr,19,nr,21,nr,10,31,nr,nr,nr,nr,nr,nr,20,nr,nr,14,24,nr,nr,
22-04-2024,3,nr,nr,nr,nr,18,17,18,21,nr,nr,nr,nr,nr,nr,14,15,18,nr,nr,nr,19,nr,20,nr,12,27,nr,nr,nr,nr,nr,nr,22,nr,nr,17,17,nr,nr,
22-04-2024,4,nr,nr,nr,nr,20,19,18,23,nr,nr,nr,nr,nr,nr,12,18,19,nr,nr,nr,22,nr,18,nr,21,20,nr,nr,nr,nr,nr,nr,17,nr,nr,17,22,nr,nr,
22-04-2024,5,nr,nr,nr,nr,19,25,20,14,nr,nr,nr,nr,nr,nr,18,18,19,nr,nr,nr,29,nr,20,nr,20,22,nr,nr,nr,nr,nr,nr,22,nr,nr,14,23,nr,nr,
22-04-2024,6,nr,nr,nr,nr,16,18,20,20,nr,nr,nr,nr,nr,nr,20,26,17,nr,nr,nr,17,nr,20,nr,19,26,nr,nr,nr,nr,nr,nr,21,nr,nr,19,24,nr,nr,
22-04-2024,7,nr,nr,nr,nr,21,28,19,nr,nr,nr,nr,nr,nr,nr,17,17,16,nr,nr,nr,19,nr,21,nr,nr,25,nr,nr,nr,nr,nr,nr,21,nr,nr,24,24,nr,nr,
22-04-2024,8,nr,nr,nr,nr,29,24,23,nr,nr,nr,nr,nr,nr,nr,17,19,16,nr,nr,nr,20,nr,26,28,20,27,nr,nr,nr,nr,nr,nr,21,nr,nr,27,27,nr,nr,
22-04-2024,9,nr,nr,nr,nr,23,26,23,36,nr,nr,nr,nr,nr,20,22,25,16,nr,nr,nr,34,nr,26,26,21,28,nr,nr,nr,nr,nr,nr,20,nr,nr,31,26,nr,nr,
22-04-2024,10,nr,nr,nr,nr,33,23,27,41,nr,nr,nr,nr,nr,16,24,28,21,nr,nr,nr,37,nr,27,34,24,35,nr,nr,nr,nr,nr,nr,23,nr,nr,18,27,nr,nr,
22-04-2024,11,nr,nr,nr,nr,41,34,29,nr,nr,nr,nr,nr,nr,39,31,35,23,nr,nr,nr,31,nr,37,45,nr,45,nr,nr,nr,nr,nr,nr,25,nr,nr,23,30,nr,nr,
22-04-2024,12,nr,nr,nr,nr,34,37,37,30,nr,nr,nr,nr,nr,55,47,35,16,nr,nr,nr,39,nr,26,44,44,52,nr,nr,nr,nr,nr,nr,32,nr,nr,35,40,nr,nr,
22-04-2024,13,nr,nr,nr,nr,51,17,39,nr,nr,nr,nr,nr,nr,54,37,47,17,nr,nr,nr,41,nr,26,45,59,54,nr,nr,nr,nr,nr,nr,38,nr,nr,40,43,nr,nr,
22-04-2024,14,nr,nr,nr,nr,41,24,37,nr,nr,nr,nr,nr,nr,65,38,32,25,nr,nr,nr,40,nr,22,41,53,42,nr,nr,nr,nr,nr,nr,38,nr,nr,31,38,nr,nr,
22-04-2024,15,nr,nr,nr,nr,34,15,11,16,nr,nr,nr,nr,nr,67,19,37,16,nr,nr,nr,38,nr,17,33,16,31,nr,nr,nr,nr,nr,nr,35,nr,nr,30,26,nr,nr,
22-04-2024,16,nr,nr,nr,nr,24,35,11,17,nr,nr,nr,nr,nr,76,30,25,20,nr,nr,nr,32,nr,12,28,13,26,nr,nr,nr,nr,nr,nr,35,nr,nr,nr,27,nr,nr,
22-04-2024,17,nr,nr,nr,nr,23,34,27,23,nr,nr,nr,nr,nr,88,27,23,10,nr,nr,nr,23,nr,15,29,24,26,nr,nr,nr,nr,nr,nr,37,nr,nr,19,19,nr,nr,
22-04-2024,18,nr,nr,nr,nr,33,27,18,33,nr,nr,nr,nr,nr,49,22,27,28,nr,nr,nr,30,nr,24,34,25,20,nr,nr,nr,nr,nr,nr,31,nr,nr,29,21,nr,nr,
22-04-2024,19,nr,nr,nr,nr,27,30,16,17,nr,nr,nr,nr,nr,22,24,28,12,nr,nr,nr,31,nr,16,26,12,28,nr,nr,nr,nr,nr,nr,32,nr,nr,13,17,nr,nr,
22-04-2024,20,nr,nr,nr,nr,14,22,7,25,nr,nr,nr,nr,nr,34,23,15,11,nr,nr,nr,20,nr,20,25,18,24,nr,nr,nr,nr,nr,nr,29,nr,nr,7,18,nr,nr,
22-04-2024,21,nr,nr,nr,nr,17,25,17,15,nr,nr,nr,nr,nr,26,16,14,11,nr,nr,nr,17,nr,21,31,18,29,nr,nr,nr,nr,nr,nr,26,nr,nr,19,18,nr,nr,
22-04-2024,22,nr,nr,nr,nr,24,15,19,nr,nr,nr,nr,nr,nr,15,12,17,25,nr,nr,nr,20,nr,20,23,25,26,nr,nr,nr,nr,nr,nr,24,nr,nr,23,17,nr,nr,
22-04-2024,23,nr,nr,nr,nr,24,17,22,38,nr,nr,nr,nr,nr,15,13,12,30,nr,nr,nr,18,nr,18,25,23,28,nr,nr,nr,nr,nr,nr,24,nr,nr,27,17,nr,nr,
22-04-2024,24,nr,nr,nr,nr,24,20,22,11,nr,nr,nr,nr,nr,19,19,14,26,nr,nr,nr,12,nr,13,27,22,27,nr,nr,nr,nr,nr,nr,19,nr,nr,22,27,nr,nr,
23-04-2024,1,nr,nr,nr,nr,26,27,nr,10,nr,nr,nr,nr,nr,nr,23,17,16,nr,nr,nr,20,nr,17,22,17,27,nr,nr,nr,nr,nr,nr,19,nr,nr,nr,30,nr,nr,
23-04-2024,2,nr,nr,nr,nr,24,18,24,16,nr,nr,nr,nr,nr,22,18,18,21,nr,nr,nr,22,nr,22,22,34,18,nr,nr,nr,nr,nr,nr,19,nr,nr,30,22,nr,nr,
23-04-2024,3,nr,nr,nr,nr,27,13,14,nr,nr,nr,nr,nr,nr,13,12,20,19,nr,nr,nr,32,nr,23,21,28,23,nr,nr,nr,nr,nr,nr,23,nr,nr,26,17,nr,nr,
23-04-2024,4,nr,nr,nr,nr,27,20,nr,nr,nr,nr,nr,nr,nr,17,19,19,20,nr,nr,nr,21,nr,23,32,26,27,nr,nr,nr,nr,nr,nr,19,nr,nr,27,24,nr,nr,
23-04-2024,5,nr,nr,nr,nr,39,18,27,21,nr,nr,nr,nr,nr,19,18,21,10,nr,nr,nr,35,nr,24,35,28,26,nr,nr,nr,nr,nr,nr,34,nr,nr,24,39,nr,nr,
23-04-2024,6,nr,nr,nr,nr,32,23,22,nr,nr,nr,nr,nr,nr,28,18,26,17,nr,nr,nr,37,nr,18,38,25,33,nr,nr,nr,nr,nr,nr,31,nr,nr,28,35,nr,nr,
23-04-2024,7,nr,nr,nr,nr,31,40,23,26,nr,nr,nr,nr,nr,26,20,31,14,nr,nr,nr,29,nr,17,34,23,38,nr,nr,nr,nr,nr,nr,32,nr,nr,30,31,nr,nr,
23-04-2024,8,nr,nr,nr,nr,34,40,24,29,nr,nr,nr,nr,nr,33,26,35,7,nr,nr,nr,36,nr,15,34,29,42,nr,nr,nr,nr,nr,nr,33,nr,nr,30,38,nr,nr,
23-04-2024,9,nr,nr,nr,nr,39,48,27,38,nr,nr,nr,nr,nr,28,37,34,13,nr,nr,nr,42,nr,19,46,28,40,nr,nr,nr,nr,nr,nr,41,nr,nr,30,38,nr,nr,
23-04-2024,10,nr,nr,nr,nr,37,50,21,nr,nr,nr,nr,nr,nr,31,50,36,20,nr,nr,nr,41,nr,23,51,32,46,nr,nr,nr,nr,nr,nr,45,nr,nr,23,39,nr,nr,
23-04-2024,11,nr,nr,nr,nr,41,43,30,27,nr,nr,nr,nr,nr,37,51,36,24,nr,nr,nr,47,nr,26,50,nr,41,nr,nr,nr,nr,nr,nr,48,nr,nr,29,40,nr,nr,
23-04-2024,12,nr,nr,nr,nr,35,42,nr,18,nr,nr,nr,nr,nr,41,52,nr,23,nr,nr,nr,43,nr,18,34,32,38,nr,nr,nr,nr,nr,nr,39,nr,nr,24,39,nr,nr,
23-04-2024,13,nr,nr,nr,nr,37,61,nr,18,nr,nr,nr,nr,nr,52,56,35,26,nr,nr,nr,35,nr,19,38,30,36,nr,nr,nr,nr,nr,nr,36,nr,nr,25,34,nr,nr,
23-04-2024,14,nr,nr,nr,nr,40,66,nr,22,nr,nr,nr,nr,nr,50,45,38,24,nr,nr,nr,42,nr,30,40,32,40,nr,nr,nr,nr,nr,nr,32,nr,nr,28,40,nr,nr,
23-04-2024,15,nr,nr,nr,nr,40,40,nr,nr,nr,nr,nr,nr,nr,50,35,42,27,nr,nr,nr,38,nr,32,29,28,31,nr,nr,nr,nr,nr,nr,25,nr,nr,33,29,nr,nr,
23-04-2024,16,nr,nr,nr,nr,28,45,33,29,nr,nr,nr,nr,nr,51,29,23,25,nr,nr,nr,18,nr,29,32,21,37,nr,nr,nr,nr,nr,nr,31,nr,nr,31,30,nr,nr,
23-04-2024,17,nr,nr,nr,nr,24,23,18,18,nr,nr,nr,nr,nr,32,21,22,33,nr,nr,nr,14,nr,29,23,nr,25,nr,nr,nr,nr,nr,nr,25,nr,nr,13,19,nr,nr,
23-04-2024,18,nr,nr,nr,nr,24,27,21,26,nr,nr,nr,nr,nr,39,33,26,21,nr,nr,nr,15,nr,25,27,23,26,nr,nr,nr,nr,nr,nr,20,nr,nr,12,20,nr,nr,
23-04-2024,19,nr,nr,nr,nr,24,38,25,24,nr,nr,nr,nr,nr,60,37,23,15,nr,nr,nr,27,nr,20,nr,26,27,nr,nr,nr,nr,nr,nr,25,nr,nr,22,22,nr,nr,
23-04-2024,20,nr,nr,nr,nr,27,33,29,25,nr,nr,nr,nr,nr,57,36,24,17,nr,nr,nr,31,nr,23,nr,29,31,nr,nr,nr,nr,nr,nr,27,nr,nr,32,29,nr,nr,
23-04-2024,21,nr,nr,nr,nr,28,50,31,30,nr,nr,nr,nr,nr,54,28,28,27,nr,nr,nr,40,nr,21,nr,25,32,nr,nr,nr,nr,nr,nr,30,nr,nr,27,34,nr,nr,
23-04-2024,22,nr,nr,nr,nr,28,21,32,22,nr,nr,nr,nr,nr,49,21,22,27,nr,nr,nr,25,nr,28,nr,25,30,nr,nr,nr,nr,nr,nr,20,nr,nr,31,25,nr,nr,
23-04-2024,23,nr,nr,nr,nr,22,20,28,18,nr,nr,nr,nr,nr,35,16,18,31,nr,nr,nr,17,nr,26,nr,16,24,nr,nr,nr,nr,nr,nr,14,nr,nr,29,26,nr,nr,
23-04-2024,24,nr,nr,nr,nr,22,19,25,28,nr,nr,nr,nr,nr,31,14,18,29,nr,nr,nr,18,nr,26,nr,13,22,nr,nr,nr,nr,nr,nr,17,nr,nr,34,20,nr,nr,
24-04-2024,1,nr,nr,nr,nr,22,22,nr,30,nr,nr,nr,nr,nr,nr,16,17,19,nr,nr,nr,20,nr,27,nr,nr,23,nr,nr,nr,nr,nr,nr,22,nr,nr,nr,22,nr,nr,
24-04-2024,2,nr,nr,nr,nr,20,20,20,33,nr,nr,nr,nr,nr,38,16,20,14,nr,nr,nr,21,nr,24,nr,nr,29,nr,nr,nr,nr,nr,nr,21,nr,nr,18,23,nr,nr,
24-04-2024,3,nr,nr,nr,nr,19,21,25,34,nr,nr,nr,nr,nr,36,22,21,21,nr,nr,nr,25,nr,23,nr,19,33,nr,nr,nr,nr,nr,nr,23,nr,nr,23,30,nr,nr,
24-04-2024,4,nr,nr,nr,nr,22,26,20,28,nr,nr,nr,nr,nr,33,28,20,21,nr,nr,nr,24,nr,22,nr,27,26,nr,nr,nr,nr,nr,nr,24,nr,nr,27,22,nr,nr,
24-04-2024,5,nr,nr,nr,nr,20,30,26,29,nr,nr,nr,nr,nr,31,26,26,20,nr,nr,nr,28,nr,20,nr,33,25,nr,nr,nr,nr,nr,nr,15,nr,nr,27,27,nr,nr,
24-04-2024,6,nr,nr,nr,nr,26,31,27,30,nr,nr,nr,nr,nr,31,27,28,16,nr,nr,nr,29,nr,18,nr,23,28,nr,nr,nr,nr,nr,nr,23,nr,nr,30,29,nr,nr,
24-04-2024,7,nr,nr,nr,nr,32,25,26,34,nr,nr,nr,nr,nr,44,27,26,13,nr,nr,nr,37,nr,21,nr,20,38,nr,nr,nr,nr,nr,nr,26,nr,nr,35,36,nr,nr,
24-04-2024,8,nr,nr,nr,nr,26,28,26,37,nr,nr,nr,nr,nr,51,39,30,16,nr,nr,nr,40,nr,21,38,22,48,nr,nr,nr,nr,nr,nr,25,nr,nr,37,44,nr,nr,
24-04-2024,9,nr,nr,nr,nr,34,33,24,55,nr,nr,nr,nr,nr,33,40,30,12,nr,nr,nr,42,nr,22,46,21,50,nr,nr,nr,nr,nr,nr,23,nr,nr,34,43,nr,nr,
24-04-2024,10,nr,nr,nr,nr,42,40,28,42,nr,nr,nr,nr,nr,39,44,37,16,nr,nr,nr,52,nr,25,49,28,44,nr,nr,nr,nr,nr,nr,30,nr,nr,27,45,nr,nr,
24-04-2024,11,nr,nr,nr,nr,39,51,30,33,nr,nr,nr,nr,nr,51,42,36,24,nr,nr,nr,61,nr,26,55,31,42,nr,nr,nr,nr,nr,nr,44,nr,nr,30,45,nr,nr,
24-04-2024,12,nr,nr,nr,nr,57,47,38,18,nr,nr,nr,nr,nr,42,45,46,20,nr,nr,nr,34,nr,25,36,35,37,nr,nr,nr,nr,nr,nr,21,nr,nr,35,40,nr,nr,
24-04-2024,13,nr,nr,nr,nr,38,46,45,20,nr,nr,nr,nr,nr,47,46,25,23,nr,nr,nr,33,nr,20,31,nr,32,nr,nr,nr,nr,nr,nr,20,nr,nr,29,27,nr,nr,
24-04-2024,14,nr,nr,nr,nr,23,43,28,17,nr,nr,nr,nr,nr,41,27,33,30,nr,nr,nr,38,nr,28,29,nr,28,nr,nr,nr,nr,nr,nr,31,nr,nr,25,25,nr,nr,
24-04-2024,15,nr,nr,nr,nr,23,21,16,nr,nr,nr,nr,nr,nr,31,21,16,18,nr,nr,nr,20,nr,22,27,nr,25,nr,nr,nr,nr,nr,nr,13,nr,nr,13,22,nr,nr,
24-04-2024,16,nr,nr,nr,nr,18,18,23,18,nr,nr,nr,nr,nr,34,28,24,11,nr,nr,nr,32,nr,23,28,nr,23,nr,nr,nr,nr,nr,nr,13,nr,nr,20,25,nr,nr,
24-04-2024,17,nr,nr,nr,nr,27,27,23,16,nr,nr,nr,nr,nr,43,22,19,37,nr,nr,nr,12,nr,26,28,nr,28,nr,nr,nr,nr,nr,nr,6,nr,nr,20,26,nr,nr,
24-04-2024,18,nr,nr,nr,nr,25,24,24,25,nr,nr,nr,nr,nr,45,22,25,27,nr,nr,nr,25,nr,25,26,nr,24,nr,nr,nr,nr,nr,nr,35,nr,nr,25,19,nr,nr,
24-04-2024,19,nr,nr,nr,nr,30,20,25,19,nr,nr,nr,nr,nr,40,34,32,26,nr,nr,nr,28,nr,29,nr,25,34,nr,nr,nr,nr,nr,nr,49,nr,nr,32,27,nr,nr,
24-04-2024,20,nr,nr,nr,nr,31,43,35,15,nr,nr,nr,nr,nr,46,24,31,26,nr,nr,nr,28,nr,25,nr,28,30,nr,nr,nr,nr,nr,nr,12,nr,nr,33,26,nr,nr,
24-04-2024,21,nr,nr,nr,nr,18,20,29,9,nr,nr,nr,nr,nr,36,9,7,25,nr,nr,nr,13,nr,24,nr,15,32,nr,nr,nr,nr,nr,nr,nr,nr,nr,27,26,nr,nr,
24-04-2024,22,nr,nr,nr,nr,11,24,18,8,nr,nr,nr,nr,nr,24,12,9,36,nr,nr,nr,12,nr,27,nr,13,31,nr,nr,nr,nr,nr,nr,21,nr,nr,29,20,nr,nr,
24-04-2024,23,nr,nr,nr,nr,8,6,11,11,nr,nr,nr,nr,nr,28,11,9,25,nr,nr,nr,9,nr,27,nr,7,16,nr,nr,nr,nr,nr,nr,nr,nr,nr,28,16,nr,nr,
24-04-2024,24,nr,nr,nr,nr,11,5,12,15,nr,nr,nr,nr,nr,27,10,10,9,nr,nr,nr,8,nr,23,nr,19,18,nr,nr,nr,nr,nr,nr,14,nr,nr,23,11,nr,nr,
